-0.21669,0.0026659,0.12731,-0.13618,0.013778,0.17523,-0.13175,0.067791,-1.2177e-05,0.05229,0.22146,-0.0418,-0.15117,-0.14668,-0.066833,0.2367,0.18398,0.1659,-0.18838,-0.20913,-0.068007,0.092201,-0.15394,-0.030796,-0.1457,0.16009,-0.0617,-0.0074692,0.29323,0.30727,0.23695,0.019789,0.16453,0.27143,0.26805,-0.29269,-0.038061,0.094988,-0.30326,-0.10314,-0.059919,-0.14699,-0.043195,0.17167,0.051816,0.019285,-0.066615,0.17887,0.26542,0.030997
-0.099935,0.060166,-0.20762,0.28155,0.14265,-0.26454,0.17026,-0.0027839,0.094565,-0.1247,-0.15468,-0.25045,-0.20922,-0.24418,-0.26945,-0.23964,0.21478,0.13167,-0.34574,-0.027931,-0.044912,0.088016,0.059282,-0.041182,0.26087,0.12764,-0.19057,0.21175,0.069243,0.27647,-0.14144,-0.08925,0.24476,0.015963,0.34214,-0.15907,0.22,0.085202,-0.14742,0.32411,0.093402,0.055741,-0.058472,-0.011133,-0.17948,-0.33072,-0.27783,-0.087515,-0.20921,-0.20301
-0.21308,-0.18529,0.05115,0.082841,0.056592,-0.25215,-0.24339,-0.32717,-0.1094,-0.20901,0.15074,0.062344,-0.075279,-0.24427,-0.056175,0.12086,0.02764,-0.057493,-0.24909,0.26018,0.048327,-0.050633,0.27303,-0.045482,0.16889,-0.029201,-0.057256,-0.029815,0.06815,0.23941,0.17476,-0.10182,-0.19143,0.2993,-0.072969,-0.22388,-0.1903,0.10278,0.090891,0.24202,-0.043924,-0.0037347,-0.078923,-0.13529,0.013229,-0.34462,-0.076254,-0.12566,-0.067444,-0.062498
-0.26371,-0.20818,0.047175,0.13198,0.16907,-0.26884,-0.12033,-0.10779,0.036183,0.20615,0.032068,-0.23731,0.060026,-0.32864,-0.15178,0.23244,-0.07832,-0.18655,-0.30598,0.14232,0.0027662,0.14245,0.064284,-0.13469,0.25431,-0.13764,0.27578,0.18768,-0.089499,0.12786,-0.10868,-0.17739,0.13819,0.38776,0.25501,-0.15886,-0.046752,0.03411,0.24208,0.10496,-0.3543,0.054979,0.051243,-0.046484,0.16182,0.051681,-0.10002,-0.0045127,-0.035556,-0.020766
-0.15623,-0.11142,-0.29252,-0.29583,-0.15304,0.13642,-0.089793,0.15188,-0.0013067,-0.08775,0.18903,-0.00074441,0.1229,-0.23303,0.06614,-0.15919,0.0037859,0.19857,-0.13575,-0.21644,0.1122,0.014529,0.0045279,0.089158,-0.20317,-0.040956,-0.03008,0.17738,0.035345,-0.069998,0.14063,0.18554,-0.043542,0.2753,0.10829,-0.1756,-0.15072,0.12934,-0.23872,0.14263,0.065188,-0.19572,-0.040037,0.10289,-0.081828,0.091557,-0.28422,-0.046075,-0.060798,0.029478
-0.085723,0.11022,-0.024837,-0.085626,-0.076456,-0.076997,0.13528,-0.097638,-0.066291,-0.16777,0.14779,-0.055022,-0.22074,0.17272,-0.19015,-0.018568,0.11454,-0.20682,-0.11555,0.15982,0.15839,0.02251,-0.2261,0.20789,-0.080407,0.079237,0.24394,0.076383,-0.083307,0.22047,0.19667,-0.092079,-0.045232,-0.24603,0.15411,-0.16494,0.039675,0.19654,-0.27019,-0.18383,-0.086489,-0.096014,0.1391,-0.12357,0.14843,0.14098,-0.23882,0.097419,-0.052369,-0.01274
0.16123,0.052017,-0.31013,-0.40427,0.067302,-0.13224,0.054754,0.1683,0.046615,0.2465,0.031034,0.10339,0.14338,0.10894,-0.111,-0.11948,0.1083,0.19316,0.099611,0.16853,-0.13417,0.014297,-0.1614,0.21104,0.074326,-0.070743,-0.097435,-0.10894,-0.13402,0.19223,0.13058,0.22227,-0.14029,0.046631,-0.037879,0.15283,0.015357,-0.24825,-0.14361,-0.20195,-0.022157,-0.14308,-0.075735,-0.23219,0.21397,-0.16657,0.25292,-0.022503,-0.073862,0.35174
0.19747,-0.18494,-0.27619,-0.45479,0.11427,-0.12015,0.26487,0.10137,0.2935,-0.042745,0.10591,0.29488,-0.30511,-0.0039205,0.12642,0.26462,-0.12069,-0.20436,0.055675,-0.23473,-0.020319,-0.016461,0.12485,0.13039,0.41138,0.20613,0.067166,0.24291,-0.19508,0.04431,0.36671,-0.10604,-0.13909,-0.011257,-0.3035,0.11613,-0.14396,-0.12798,-0.15292,0.23821,0.17171,0.14883,0.15152,-0.28057,0.2814,0.18769,0.1648,0.061782,0.10223,0.35313
0.40623,0.17248,0.14014,-0.28643,0.21743,0.1903,0.16952,0.10101,0.22212,-0.16115,0.12584,-0.13655,0.052402,0.14204,0.09628,0.099677,0.067295,0.25225,-0.17039,-0.065733,-0.17005,0.054731,-0.25284,0.07674,0.46746,0.24767,-0.23996,-0.12545,-0.13284,-0.1159,0.23695,0.11663,0.047225,-0.12917,-0.022867,-0.017903,-0.28201,-0.33606,-0.1471,0.075169,0.18507,0.080346,-0.056795,-0.019939,0.20398,0.32599,-0.024232,-0.090573,-0.22016,0.36453
0.12443,0.18741,0.038338,-0.53811,0.5038,0.10791,0.08054,-0.12408,0.23543,0.17015,-0.059158,0.0023921,-0.28433,-0.064346,0.13293,0.1959,-0.27698,0.2969,-0.27888,-0.20686,-0.18718,0.013714,-0.2591,0.12034,0.29497,0.053356,-0.25142,-0.11108,-0.089761,-0.34535,0.29329,0.28677,-0.025124,-0.20953,-0.19676,0.1904,0.013988,-0.66551,-0.10623,0.28327,0.33357,-0.46425,-0.44251,-0.34536,0.38501,0.025109,0.25913,0.18513,-0.15414,0.14155
0.041739,-0.013846,-0.26271,-0.30875,0.48909,-0.19889,0.09803,0.16202,0.0548,-0.09276,0.17338,-0.28732,-0.0088368,-0.00076058,0.15223,0.080219,-0.21689,-0.053655,-0.078216,-0.066925,0.12768,0.10719,-0.16351,0.18374,0.39176,0.25239,-0.05251,0.28919,0.2015,-0.35886,0.3461,0.40948,0.050422,-0.34126,-0.14023,-0.11474,-0.14893,-0.63401,-0.4125,-0.11881,0.36448,-0.63681,-0.41745,-0.068478,0.22155,0.08299,0.19597,0.054225,0.13334,0.19006
0.21845,0.010622,-0.014071,-0.63267,0.39515,0.10918,0.3054,-0.02843,0.0061552,-0.12225,-0.09809,0.048246,-0.4135,0.092811,-0.19991,-0.083083,-0.048465,0.35866,-0.05442,-0.28502,0.16099,0.29683,0.015486,0.11488,0.1154,-0.12264,-0.16066,0.10395,0.04684,0.036804,0.51536,0.4583,0.4017,-0.27117,-0.17478,0.097788,-0.2107,-0.26914,-0.19626,-0.12756,0.38104,-0.44015,-0.53838,-0.15924,-0.12927,-0.072032,0.063283,0.15657,0.11635,-0.089701
0.23226,0.023568,-0.036195,-0.24587,0.52694,-0.0041372,0.0010247,-0.10492,0.31448,-0.15249,0.12928,0.0015737,-0.24735,-0.11128,-0.1806,-0.016707,-0.0078508,0.34047,0.082794,-0.0086947,-0.18628,0.35816,-0.21735,-0.017193,0.12036,0.11704,0.15545,0.16879,0.23862,0.059679,0.17176,0.41077,0.10118,-0.030802,0.095355,0.091904,-0.15699,-0.45916,-0.27533,-0.14059,0.0095785,-0.63065,-0.2997,-0.20364,-0.14298,-0.2552,-0.07469,-0.22725,0.19055,-0.2591
-0.0381,-0.0591,0.22753,-0.23381,0.084155,0.080312,0.18218,0.059239,-0.17635,-0.20327,0.19713,-0.26192,-0.31964,-0.10078,0.068153,-0.16519,-0.096468,0.11517,0.19609,0.079713,-0.15649,0.29296,-0.17606,0.33479,-0.0026807,0.26684,-0.24952,-0.030562,-0.10963,0.077398,0.029112,0.13916,0.30454,0.15709,0.023994,-0.20567,0.25199,-0.31429,-0.35071,-0.067357,0.14959,-0.30791,-0.16357,-0.2541,-0.023412,0.10254,-0.28808,0.011489,0.3836,-0.20796
-0.017846,-0.0071012,0.41528,-0.14966,0.04739,0.064836,-0.1479,0.18066,-0.30251,-0.083499,-0.047731,0.21652,-0.057301,0.012271,0.20166,-0.37419,-0.17434,-0.14326,-0.16192,-0.12813,-0.11791,0.42001,-0.38345,0.13647,-0.060774,0.25267,0.10365,0.2503,0.17768,-0.26007,-0.15667,-0.073164,0.0074681,0.035948,0.021287,0.17339,-0.048132,-0.42275,-0.095444,-0.016158,0.0053707,0.037902,0.041755,0.025359,0.29757,-0.030635,-0.085822,0.16612,-0.0064258,-0.25723
0.1199,0.037118,0.51576,0.050377,-0.16397,-0.23181,0.21018,0.48405,-0.12838,0.4133,0.1043,-0.041441,-0.028366,0.13057,0.39475,-0.53143,0.11615,-0.19995,-0.14966,0.15478,0.27569,0.31439,-0.34509,-0.060541,-0.45016,0.53457,-0.22882,0.1576,-0.33873,0.00065431,-0.51609,-0.13088,0.29822,0.35924,0.2894,-0.14371,0.056331,-0.19669,-0.14534,0.14799,-0.038082,0.15508,0.1086,0.030331,0.21704,-0.11304,0.064195,0.098956,0.40508,-0.30023
-0.28325,0.46959,0.35424,0.46166,-0.45015,-0.01304,-0.20077,0.17342,-0.50005,0.22259,0.0029418,-0.005316,0.0909,0.067634,0.22974,-0.51723,-0.17473,0.16164,0.25935,0.081017,-0.1665,0.45191,-0.40882,0.096051,-0.14039,0.47508,0.06795,0.096396,-0.23811,0.036299,-0.55305,-0.24558,0.35906,0.40115,0.12925,-0.23887,-0.18316,-0.089594,0.028197,-0.24812,0.044221,0.26445,0.53646,-0.026274,0.040032,-0.018313,0.043878,0.026091,0.066261,-0.3846
-0.27313,0.056507,0.31596,0.39346,-0.25014,0.029299,-0.1067,0.30801,-0.20872,0.29597,-0.27203,0.21958,0.035904,0.024473,0.19943,-0.70175,-0.25549,-0.038307,-0.14537,-0.019392,-0.011069,0.26857,-0.33285,-0.32616,-0.40894,0.24154,-0.20759,0.29584,-0.37302,0.16976,-0.42855,-0.31944,0.077664,0.11414,-0.15122,-0.017138,-0.23257,-0.14436,-0.21805,-0.13148,-0.17535,0.39414,0.39656,0.17798,0.021425,-0.010306,0.23461,0.10238,0.10734,-0.15713
0.17878,0.40344,0.30503,0.4405,-0.050573,0.047596,-0.10626,0.27003,-0.263,0.31103,0.06864,0.28503,0.032381,-0.03804,0.30754,-0.13287,-0.25042,0.16148,-0.080595,-0.070535,0.054756,0.10529,-0.32668,-0.20147,-0.26673,0.032987,-0.28125,-0.024061,-0.42711,-0.023677,-0.12784,-0.46112,0.21351,-0.082059,-0.08903,-0.10214,-0.17497,-0.20062,-0.1773,0.0030932,-0.20829,0.42367,0.30375,-0.064121,0.15941,-0.063027,0.16249,0.26417,0.24828,0.062283
-0.094122,-0.054466,0.32554,0.36896,-0.025757,0.063309,0.21221,0.089627,-0.32054,-0.15666,-0.18052,0.046287,0.0058143,-0.12035,-0.17966,-0.10575,-0.26015,-0.19315,-0.090788,0.26328,0.044755,0.20988,0.12684,-0.045505,-0.35586,0.015604,0.12589,0.021307,-0.34118,0.18177,-0.016486,-0.2789,-0.006603,-0.024412,-0.29723,0.10921,0.12796,-0.1585,0.22702,0.030858,0.14468,0.3271,0.11231,0.31858,-0.11002,0.15928,0.2853,-0.14627,0.26614,0.078313
-0.055325,0.096798,0.1509,0.29874,-0.037285,0.030957,-0.086969,0.2617,-0.38443,-0.090612,0.20008,-0.19703,-0.19185,0.21262,-0.23006,-0.25387,0.028609,-0.11358,-0.18424,-0.18175,0.16932,0.075027,-0.035049,-0.13268,-0.042663,0.15269,0.040383,-0.17262,0.12647,0.11826,-0.27117,-0.20305,-0.089593,0.020471,-0.0091089,0.021077,-0.14358,-0.21464,-0.044891,0.18629,0.10176,0.054398,0.21265,0.074645,0.040766,0.16448,0.25934,0.053478,-0.077573,-0.2115
-0.009408,-0.069808,0.24327,0.21971,0.12406,0.082084,0.12545,0.079612,-0.3227,-0.029797,-0.22075,-0.24453,0.044984,0.31963,0.12406,-0.1378,0.030109,0.10559,-0.07648,-0.090768,0.0048476,-0.23502,-0.018758,0.18364,-0.10145,0.23288,-0.0047965,0.091407,0.059989,0.22332,-0.1631,-0.090084,0.1139,-0.31736,0.029711,0.23697,-0.18237,0.31883,-0.19692,0.14993,0.095809,0.21707,0.098653,-0.18262,0.044959,0.24138,0.029887,0.069229,0.31643,-0.24992
